end station id,end station name,end station latitude,end station longitude,end duration mean,end duration sum,end duration count,end year,end type
224,Spruce St & Nassau St,40.71146364,-74.00552427,1512.541327,1299273,859,2019,cust
228,E 48 St & 3 Ave,40.7546011,-73.97187886,3578.170886,1130702,316,2019,cust
229,Great Jones St,40.72743423,-73.99379025,1054.781469,603335,572,2019,cust
236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,1209.472613,772853,639,2019,cust
237,E 11 St & 2 Ave,40.73047309,-73.98672378,1247.128972,667214,535,2019,cust
238,Bank St & Washington St,40.7361967,-74.00859207,1538.235135,1138294,740,2019,cust
239,Willoughby St & Fleet St,40.69196566,-73.9813018,1626.919786,304234,187,2019,cust
241,DeKalb Ave & S Portland Ave,40.68981035,-73.97493121,1263.183521,337270,267,2019,cust
242,Carlton Ave & Flushing Ave,40.697787,-73.973736,2103.762712,496488,236,2019,cust
243,Fulton St & Rockwell Pl,40.68841,-73.979458,9410.214286,922201,98,2019,cust
244,Willoughby Ave & Hall St,40.69196035,-73.96536851,1247.75,119784,96,2019,cust
245,Myrtle Ave & St Edwards St,40.69327018,-73.97703874,1559.535433,198061,127,2019,cust
247,Perry St & Bleecker St,40.73535398,-74.00483091,1656.008606,962141,581,2019,cust
248,Laight St & Hudson St,40.72185379,-74.00771779,1774.25641,276784,156,2019,cust
249,Harrison St & Hudson St,40.71870987,-74.0090009,1606.13242,351743,219,2019,cust
251,Mott St & Prince St,40.72317958,-73.99480012,1245.656371,967875,777,2019,cust
252,MacDougal St & Washington Sq,40.73226398,-73.99852205,1389.158402,1008529,726,2019,cust
254,W 11 St & 6 Ave,40.73532427,-73.99800419,1372.783951,444782,324,2019,cust
257,Lispenard St & Broadway,40.71939226,-74.00247214,1628.70098,996765,612,2019,cust
258,DeKalb Ave & Vanderbilt Ave,40.68940747,-73.96885458,1267.383966,300370,237,2019,cust
259,South St & Whitehall St,40.70122128,-74.01234218,1765.001845,1913262,1084,2019,cust
260,Broad St & Bridge St,40.70365182,-74.01167797,2733.028213,871836,319,2019,cust
261,Johnson St & Gold St,40.69474881,-73.98362464,4779.588235,1218795,255,2019,cust
262,Washington Park,40.6917823,-73.9737299,1230.261905,155013,126,2019,cust
264,Maiden Ln & Pearl St,40.70706456,-74.00731853,1499.74744,439426,293,2019,cust
265,Stanton St & Chrystie St,40.72229346,-73.99147535,1464.104312,1052691,719,2019,cust
266,Avenue D & E 8 St,40.72368361,-73.97574813,4939.455128,770555,156,2019,cust
267,Broadway & W 36 St,40.75097711,-73.98765428,1151.735294,39159,34,2019,cust
268,Howard St & Centre St,40.71910537,-73.99973337,1500.09257,1231576,821,2019,cust
270,Adelphi St & Myrtle Ave,40.69308257,-73.97178913,1282.725275,116728,91,2019,cust
274,Lafayette Ave & Fort Greene Pl,40.68691865,-73.976682,1296.448718,202246,156,2019,cust
275,Washington Ave & Greene Ave,40.68650065,-73.96563307,1286.18,128618,100,2019,cust
276,Duane St & Greenwich St,40.71748752,-74.0104554,1796.882096,411486,229,2019,cust
278,Concord St & Bridge St,40.69766564,-73.98476437,2581.520362,570516,221,2019,cust
279,Peck Slip & Front St,40.707873,-74.00167,1636.259936,2058415,1258,2019,cust
280,E 10 St & 5 Ave,40.73331967,-73.99510132,1493.535604,482412,323,2019,cust
281,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,1976.270593,4798385,2428,2019,cust
282,Kent Ave & S 11 St,40.70764494,-73.96841526,1321.681818,814156,616,2019,cust
284,Greenwich Ave & 8 Ave,40.73901691,-74.00263761,1404.608011,981821,699,2019,cust
285,Broadway & E 14 St,40.73454567,-73.99074142,1655.517146,1786303,1079,2019,cust
289,Monroe St & Classon Ave,40.6845683,-73.95881081,7827.648148,422693,54,2019,cust
291,Madison St & Montgomery St,40.713126,-73.984844,1511.07767,466923,309,2019,cust
293,Lafayette St & E 8 St,40.73020661,-73.99102628,1525.46,1067822,700,2019,cust
295,Pike St & E Broadway,40.71406667,-73.99293911,1429.674419,491808,344,2019,cust
296,Division St & Bowery,40.71413089,-73.9970468,1538.796569,627829,408,2019,cust
297,E 15 St & 3 Ave,40.734232,-73.986923,1346.618667,504982,375,2019,cust
298,3 Ave & Schermerhorn St,40.68683208,-73.9796772,1384.586667,311532,225,2019,cust
301,E 2 St & Avenue B,40.72217444,-73.98368779,1481.335294,755481,510,2019,cust
302,Avenue D & E 3 St,40.72082834,-73.97793172,4533.225434,784248,173,2019,cust
303,Mercer St & Spring St,40.72362738,-73.99949601,1441.924025,1404434,974,2019,cust
304,Broadway & Battery Pl,40.70463334,-74.01361706,1961.951247,1730441,882,2019,cust
305,E 58 St & 3 Ave,40.76095756,-73.96724467,1660.244792,637534,384,2019,cust
307,Canal St & Rutgers St,40.71427487,-73.98990025,2097.236084,1092660,521,2019,cust
308,St James Pl & Oliver St,40.71307916,-73.99851193,1280.709677,357318,279,2019,cust
309,Murray St & West St,40.7149787,-74.013012,1628.197929,1414904,869,2019,cust
310,State St & Smith St,40.68926942,-73.98912867,1472.101604,275283,187,2019,cust
311,Norfolk St & Broome St,40.7172274,-73.98802084,1533.00354,866147,565,2019,cust
312,Allen St & Stanton St,40.722055,-73.989111,1494.683589,1265997,847,2019,cust
313,Washington Ave & Park Ave,40.69610226,-73.96751037,1260.201646,306229,243,2019,cust
314,Cadman Plaza West & Montague St,40.69383,-73.990539,3535.978814,834491,236,2019,cust
315,South St & Gouverneur Ln,40.70355377,-74.00670227,1639.113305,1909567,1165,2019,cust
316,Fulton St & William St,40.70955958,-74.00653609,1432.057971,494060,345,2019,cust
317,E 6 St & Avenue B,40.72453734,-73.98185424,1081.099256,435683,403,2019,cust
319,Fulton St & Broadway,40.711066,-74.009447,1657.724064,1549972,935,2019,cust
320,Leonard St & Church St,40.717571,-74.005549,2088.043636,574212,275,2019,cust
321,Cadman Plaza E & Red Cross Pl,40.69991755,-73.98971773,1831.861797,1855676,1013,2019,cust
323,Lawrence St & Willoughby St,40.69236178,-73.98631746,2122.503165,670711,316,2019,cust
324,DeKalb Ave & Hudson Ave,40.689888,-73.981013,8491.488688,1876619,221,2019,cust
325,E 19 St & 3 Ave,40.73624527,-73.98473765,1122.58209,225639,201,2019,cust
326,E 11 St & 1 Ave,40.72953837,-73.98426726,1781.284591,1132897,636,2019,cust
327,Vesey Pl & River Terrace,40.7153379,-74.01658354,1699.00468,2178124,1282,2019,cust
328,Watts St & Greenwich St,40.72405549,-74.00965965,1584.33121,994960,628,2019,cust
330,Reade St & Broadway,40.71450451,-74.00562789,1737.054545,573228,330,2019,cust
331,Pike St & Monroe St,40.71173107,-73.99193043,1625.297994,567229,349,2019,cust
332,Cherry St,40.71219906,-73.97948148,1610.154246,929059,577,2019,cust
334,W 20 St & 7 Ave,40.74238787,-73.99726235,1230.593838,439322,357,2019,cust
335,Washington Pl & Broadway,40.72903917,-73.99404649,1061.20765,388402,366,2019,cust
336,Sullivan St & Washington Sq,40.73047747,-73.99906065,1329.402597,1023640,770,2019,cust
337,Old Slip & Front St,40.7037992,-74.00838676,1942.247678,627346,323,2019,cust
339,Avenue D & E 12 St,40.72580614,-73.97422494,2010.897059,273482,136,2019,cust
340,Madison St & Clinton St,40.71269042,-73.98776323,4327.697297,800624,185,2019,cust
341,Stanton St & Mangin St,40.71782143,-73.97628939,2458.33677,715376,291,2019,cust
342,Columbia St & Rivington St,40.71739973,-73.98016555,2196.97479,261440,119,2019,cust
343,Clinton Ave & Flushing Ave,40.69794,-73.96986848,1478.925926,519103,351,2019,cust
344,Monroe St & Bedford Ave,40.6851443,-73.95380904,1724.112583,260341,151,2019,cust
346,Bank St & Hudson St,40.73652889,-74.00618026,1449.605428,694361,479,2019,cust
347,Greenwich St & W Houston St,40.728846,-74.008591,1772.198138,1332693,752,2019,cust
349,Rivington St & Ridge St,40.71850211,-73.98329859,2029.410853,785382,387,2019,cust
350,Clinton St & Grand St,40.71559509,-73.9870295,1748.928251,780022,446,2019,cust
351,Front St & Maiden Ln,40.70530954,-74.00612572,1569.707174,1072110,683,2019,cust
353,S Portland Ave & Hanson Pl,40.68539567,-73.97431458,996.49,99649,100,2019,cust
354,Emerson Pl & Myrtle Ave,40.69363137,-73.96223558,1285.905325,217318,169,2019,cust
355,Bayard St & Baxter St,40.71602118,-73.99974372,1530.697034,722489,472,2019,cust
356,Bialystoker Pl & Delancey St,40.71622644,-73.98261206,5044.892308,655836,130,2019,cust
358,Christopher St & Greenwich St,40.73291553,-74.00711384,1581.109873,1985874,1256,2019,cust
359,E 47 St & Park Ave,40.75510267,-73.97498696,5000.107955,1760038,352,2019,cust
360,William St & Pine St,40.70717936,-74.00887308,1702.84589,497231,292,2019,cust
361,Allen St & Hester St,40.71605866,-73.99190759,3053.495069,1548122,507,2019,cust
362,Broadway & W 37 St,40.75172632,-73.98753523,1750.821573,1736815,992,2019,cust
363,West Thames St,40.70834698,-74.01713445,1738.882353,886830,510,2019,cust
364,Lafayette Ave & Classon Ave,40.68900443,-73.96023854,1144.211765,194516,170,2019,cust
365,Fulton St & Grand Ave,40.68223166,-73.9614583,1514.842105,172692,114,2019,cust
366,Clinton Ave & Myrtle Ave,40.693261,-73.968896,1370.780612,268673,196,2019,cust
368,Carmine St & 6 Ave,40.73038599,-74.00214988,1336.630399,1609303,1204,2019,cust
369,Washington Pl & 6 Ave,40.73224119,-74.00026394,1493.49589,545126,365,2019,cust
372,Franklin Ave & Myrtle Ave,40.69454609,-73.95801365,4600.843434,910967,198,2019,cust
373,Willoughby Ave & Walworth St,40.69331716,-73.95381995,1166.647059,138831,119,2019,cust
376,John St & William St,40.70862144,-74.00722156,1424.830435,327711,230,2019,cust
377,6 Ave & Canal St,40.72243797,-74.00566443,2752.468175,1945995,707,2019,cust
379,W 31 St & 7 Ave,40.749156,-73.9916,2298.420904,1627282,708,2019,cust
380,W 4 St & 7 Ave S,40.73401143,-74.00293877,1463.748292,1285171,878,2019,cust
382,University Pl & E 14 St,40.73492695,-73.99200509,1168.419643,523452,448,2019,cust
383,Greenwich Ave & Charles St,40.735238,-74.000271,1245.91314,559415,449,2019,cust
385,E 55 St & 2 Ave,40.75797322,-73.96603308,1404.650456,462130,329,2019,cust
386,Centre St & Worth St,40.71494807,-74.00234482,3988.421769,2345192,588,2019,cust
387,Centre St & Chambers St,40.71273266,-74.0046073,1750.46837,5617253,3209,2019,cust
388,W 26 St & 10 Ave,40.74971775,-74.00295035,1416.249191,875242,618,2019,cust
389,Broadway & Berry St,40.71044554,-73.96525063,2688.598624,1172229,436,2019,cust
390,Duffield St & Willoughby St,40.69221589,-73.9842844,1289.925714,225737,175,2019,cust
391,Clark St & Henry St,40.69760127,-73.99344559,2074.395954,717741,346,2019,cust
392,Jay St & Tech Pl,40.695065,-73.987167,1957.497349,1845920,943,2019,cust
393,E 5 St & Avenue C,40.72299208,-73.97995466,1198.713483,213371,178,2019,cust
394,E 9 St & Avenue C,40.72521311,-73.97768752,1199.697605,400699,334,2019,cust
396,Lefferts Pl & Franklin Ave,40.68034242,-73.95576894,1433.844037,156289,109,2019,cust
397,Fulton St & Clermont Ave,40.68415748,-73.96922273,4697.185185,253648,54,2019,cust
398,Atlantic Ave & Furman St,40.69165183,-73.9999786,1579.654605,1440645,912,2019,cust
399,Lafayette Ave & St James Pl,40.68851534,-73.9647628,1150.528846,119655,104,2019,cust
400,Pitt St & Stanton St,40.71926081,-73.98178024,1461.5,105228,72,2019,cust
401,Allen St & Rivington St,40.72019576,-73.98997825,1386.801703,1139951,822,2019,cust
402,Broadway & E 22 St,40.7403432,-73.98955109,1348.598837,1159795,860,2019,cust
403,E 2 St & 2 Ave,40.72502876,-73.99069656,1469.365025,865456,589,2019,cust
405,Washington St & Gansevoort St,40.739323,-74.008119,1624.086792,3443064,2120,2019,cust
406,Hicks St & Montague St,40.69512845,-73.99595065,1627.712821,634808,390,2019,cust
407,Henry St & Poplar St,40.700469,-73.991454,1624.681081,300566,185,2019,cust
408,Market St & Cherry St,40.71076228,-73.99400398,1857.388489,516354,278,2019,cust
410,Suffolk St & Stanton St,40.72066442,-73.98517977,1921.389796,941481,490,2019,cust
411,E 6 St & Avenue D,40.72228087,-73.97668709,1867.343653,603152,323,2019,cust
412,Forsyth St & Canal St,40.7158155,-73.99422366,2243.788284,2183206,973,2019,cust
414,Pearl St & Anchorage Pl,40.70281858,-73.98765762,1998.416559,1544776,773,2019,cust
415,Pearl St & Hanover Square,40.7047177,-74.00926027,1694.904605,515251,304,2019,cust
416,Cumberland St & Lafayette Ave,40.68753406,-73.97265183,1572.957983,187182,119,2019,cust
417,Barclay St & Church St,40.71291224,-74.01020234,2348.440529,1599288,681,2019,cust
418,Front St & Gold St,40.70224,-73.982578,1747.693291,547028,313,2019,cust
419,Carlton Ave & Park Ave,40.69580705,-73.97355569,1153.746269,77301,67,2019,cust
420,Clermont Ave & Lafayette Ave,40.68764484,-73.96968902,1283.972603,93730,73,2019,cust
421,Clermont Ave & Park Ave,40.69573398,-73.97129668,1226.315068,89521,73,2019,cust
422,W 59 St & 10 Ave,40.770513,-73.988038,1508.425676,446494,296,2019,cust
423,W 54 St & 9 Ave,40.76584941,-73.98690506,1485.940154,769717,518,2019,cust
426,West St & Chambers St,40.71754834,-74.01322069,1544.283722,4762571,3084,2019,cust
427,Bus Slip & State St,40.701907,-74.013942,1647.544426,2039660,1238,2019,cust
432,E 7 St & Avenue A,40.72621788,-73.98379855,1308.993333,785396,600,2019,cust
435,W 21 St & 6 Ave,40.74173969,-73.99415556,1125.371154,585193,520,2019,cust
436,Hancock St & Bedford Ave,40.68216564,-73.95399026,2575.429825,293599,114,2019,cust
437,Macon St & Nostrand Ave,40.68098339,-73.95004798,8162.447619,857057,105,2019,cust
438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,1592.461131,901333,566,2019,cust
439,E 4 St & 2 Ave,40.7262807,-73.98978041,1559.893761,925017,593,2019,cust
440,E 45 St & 3 Ave,40.75255434,-73.97282625,2006.57265,704307,351,2019,cust
441,E 52 St & 2 Ave,40.756014,-73.967416,1317.369048,442636,336,2019,cust
442,W 27 St & 7 Ave,40.746647,-73.993915,1260.926724,585070,464,2019,cust
443,Bedford Ave & S 9 St,40.70853074,-73.96408963,7679.517073,1574301,205,2019,cust
445,E 10 St & Avenue A,40.72740794,-73.98142006,1366.588903,1083705,793,2019,cust
446,W 24 St & 7 Ave,40.74487634,-73.99529885,1383.843327,715447,517,2019,cust
447,8 Ave & W 52 St,40.76370739,-73.9851615,1463.915854,1200411,820,2019,cust
448,W 37 St & 10 Ave,40.75660359,-73.9979009,1454.391982,653022,449,2019,cust
450,W 49 St & 8 Ave,40.76227205,-73.98788205,1551.338542,595714,384,2019,cust
453,W 22 St & 8 Ave,40.74475148,-73.99915362,1278.430712,682682,534,2019,cust
454,E 51 St & 1 Ave,40.75455731,-73.96592976,1260.557276,407160,323,2019,cust
455,1 Ave & E 44 St,40.75001986,-73.96905301,1437.11583,744426,518,2019,cust
456,E 53 St & Madison Ave,40.7597108,-73.97402311,1538.366337,621500,404,2019,cust
458,11 Ave & W 27 St,40.751396,-74.005226,1696.106737,1938650,1143,2019,cust
459,W 20 St & 11 Ave,40.746745,-74.007756,1777.063484,3499038,1969,2019,cust
460,S 4 St & Wythe Ave,40.71285887,-73.96590294,1941.637696,1854264,955,2019,cust
461,E 20 St & 2 Ave,40.73587678,-73.98205027,1729.674419,818136,473,2019,cust
462,W 22 St & 10 Ave,40.74691959,-74.00451887,1601.528711,1478211,923,2019,cust
465,Broadway & W 41 St,40.75513557,-73.98658032,1864.398382,1843890,989,2019,cust
466,W 25 St & 6 Ave,40.74395411,-73.99144871,1144.471349,619159,541,2019,cust
467,Dean St & 4 Ave,40.68312489,-73.97895137,2257.15942,311488,138,2019,cust
468,Broadway & W 56 St,40.7652654,-73.98192338,1968.342105,822767,418,2019,cust
469,Broadway & W 53 St,40.76344058,-73.98268129,4524.28827,2275717,503,2019,cust
470,W 20 St & 8 Ave,40.74345335,-74.00004031,1468.341463,662222,451,2019,cust
471,Grand St & Havemeyer St,40.71286844,-73.95698119,4371.032,1639137,375,2019,cust
472,E 32 St & Park Ave,40.7457121,-73.98194829,5968.65798,1832378,307,2019,cust
473,Rivington St & Chrystie St,40.72110063,-73.9919254,1418.058043,855089,603,2019,cust
474,5 Ave & E 29 St,40.7451677,-73.98683077,1412.824926,952244,674,2019,cust
476,E 31 St & 3 Ave,40.74394314,-73.97966069,1614.707692,629736,390,2019,cust
477,W 41 St & 8 Ave,40.75640548,-73.9900262,1694.911917,1308472,772,2019,cust
478,11 Ave & W 41 St,40.76030096,-73.99884222,1414.88227,997492,705,2019,cust
479,9 Ave & W 45 St,40.76019252,-73.9912551,1424.292135,1014096,712,2019,cust
480,W 53 St & 10 Ave,40.76669671,-73.99061728,1677.858736,451344,269,2019,cust
481,S 3 St & Bedford Ave,40.71260486,-73.96264403,1573.030875,917077,583,2019,cust
482,W 15 St & 7 Ave,40.73935542,-73.99931783,1228.771505,457103,372,2019,cust
483,E 12 St & 3 Ave,40.73223272,-73.98889957,1083.808374,673045,621,2019,cust
484,W 44 St & 5 Ave,40.75500254,-73.98014437,1260.482759,548310,435,2019,cust
485,W 37 St & 5 Ave,40.75038009,-73.98338988,1500.434968,703704,469,2019,cust
486,Broadway & W 29 St,40.7462009,-73.98855723,1406.276699,1448465,1030,2019,cust
487,E 20 St & FDR Drive,40.73314259,-73.97573881,1478.83871,504284,341,2019,cust
490,8 Ave & W 33 St,40.751551,-73.993934,1663.194286,1746354,1050,2019,cust
491,E 24 St & Park Ave S,40.74096374,-73.98602213,1787.375746,899050,503,2019,cust
492,W 33 St & 7 Ave,40.75019995,-73.99093085,1657.533828,2008931,1212,2019,cust
493,W 45 St & 6 Ave,40.7568001,-73.98291153,1513.48,1021599,675,2019,cust
494,W 26 St & 8 Ave,40.74734825,-73.99723551,1254.665909,552053,440,2019,cust
495,W 47 St & 10 Ave,40.76269882,-73.99301222,1600.756447,558664,349,2019,cust
496,E 16 St & 5 Ave,40.73726186,-73.99238967,1206.493802,583943,484,2019,cust
497,E 17 St & Broadway,40.73704984,-73.99009296,2178.415468,2422398,1112,2019,cust
498,Broadway & W 32 St,40.74854862,-73.98808416,1862.066667,167586,90,2019,cust
499,Broadway & W 60 St,40.76915505,-73.98191841,2089.902562,5791120,2771,2019,cust
500,Broadway & W 51 St,40.76228826,-73.98336183,1865.647934,1128717,605,2019,cust
501,FDR Drive & E 35 St,40.744219,-73.97121214,1518.449385,1605001,1057,2019,cust
502,Henry St & Grand St,40.714215,-73.981346,1486.994624,276581,186,2019,cust
503,E 20 St & Park Ave,40.73827428,-73.98751968,1119.050725,463287,414,2019,cust
504,1 Ave & E 16 St,40.73221853,-73.98165557,1436.042411,643347,448,2019,cust
505,6 Ave & W 33 St,40.74901271,-73.98848395,1588.027624,287433,181,2019,cust
507,E 25 St & 2 Ave,40.73912601,-73.97973776,1341.680387,554114,413,2019,cust
508,W 46 St & 11 Ave,40.76341379,-73.99667444,1758.731083,1510750,859,2019,cust
513,W 56 St & 10 Ave,40.768254,-73.988639,1890.218462,614321,325,2019,cust
514,12 Ave & W 40 St,40.76087502,-74.00277668,1544.803681,5539666,3586,2019,cust
515,W 43 St & 10 Ave,40.76009437,-73.99461843,1532.847255,642263,419,2019,cust
516,E 47 St & 1 Ave,40.75206862,-73.96784384,1281.269058,285723,223,2019,cust
517,Pershing Square South,40.751581,-73.97791,1301.976253,493449,379,2019,cust
518,E 39 St & 2 Ave,40.74780373,-73.9734419,1320.024867,743174,563,2019,cust
519,Pershing Square North,40.751873,-73.977706,1378.24171,1579465,1146,2019,cust
520,W 52 St & 5 Ave,40.75992262,-73.97648516,1561.897185,1276070,817,2019,cust
522,E 51 St & Lexington Ave,40.75714758,-73.97207836,1662.105134,679801,409,2019,cust
523,W 38 St & 8 Ave,40.75466591,-73.99138152,2471.193593,1774317,718,2019,cust
524,W 43 St & 6 Ave,40.75527307,-73.98316936,1565.52924,1070822,684,2019,cust
525,W 34 St & 11 Ave,40.75594159,-74.0021163,1568.493567,4388645,2798,2019,cust
526,E 33 St & 5 Ave,40.74765947,-73.98490707,1362.865792,1350600,991,2019,cust
528,2 Ave & E 31 St,40.74290902,-73.97706058,1222.239737,744344,609,2019,cust
529,W 42 St & 8 Ave,40.7575699,-73.99098507,1602.688027,950394,593,2019,cust
530,11 Ave & W 59 St,40.77149671,-73.99046034,1705.084371,1232776,723,2019,cust
531,Forsyth St & Broome St,40.71893904,-73.99266288,1401.072539,811221,579,2019,cust
532,S 5 Pl & S 5 St,40.710451,-73.960876,1383.50665,2184557,1579,2019,cust
533,Broadway & W 38 St,40.75299641,-73.98721619,1498.817181,680463,454,2019,cust
534,Water - Whitehall Plaza,40.70255065,-74.0127234,1727.933649,729188,422,2019,cust
536,1 Ave & E 30 St,40.74144387,-73.97536082,4284.896154,1114073,260,2019,cust
539,Metropolitan Ave & Bedford Ave,40.71534825,-73.96024116,1274.128137,964515,757,2019,cust
540,Lexington Ave & E 29 St,40.74311555,-73.98215353,1060.564286,296958,280,2019,cust
545,E 23 St & 1 Ave,40.736502,-73.97809472,1345.327411,530059,394,2019,cust
546,E 30 St & Park Ave S,40.74444921,-73.98303529,1609.364583,617996,384,2019,cust
2000,Front St & Washington St,40.70255088,-73.98940236,2156.466407,2214691,1027,2019,cust
2002,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,1402.653416,1129136,805,2019,cust
2003,1 Ave & E 18 St,40.73381219,-73.98054421,1304.975477,478926,367,2019,cust
2005,Railroad Ave & Kay Ave,40.70531194,-73.97100056,1868.125,44835,24,2019,cust
2006,Central Park S & 6 Ave,40.76590936,-73.97634151,1975.636217,7331586,3711,2019,cust
2008,Little West St & 1 Pl,40.70569254,-74.01677685,1609.926782,3342208,2076,2019,cust
2009,Catherine St & Monroe St,40.71117444,-73.99682619,5662.04918,1381540,244,2019,cust
2012,E 27 St & 1 Ave,40.739445,-73.976806,1602.931818,423174,264,2019,cust
2017,E 43 St & 2 Ave,40.75022392,-73.97121414,1529.733333,367136,240,2019,cust
2021,W 45 St & 8 Ave,40.75929124,-73.98859651,2486.933182,2195962,883,2019,cust
2022,E 60 St & York Ave,40.759107,-73.959223,1857.249084,507029,273,2019,cust
2023,E 55 St & Lexington Ave,40.75968085,-73.97031366,1576.071795,307334,195,2019,cust
3002,South End Ave & Liberty St,40.711512,-74.015756,1613.784571,3932793,2437,2019,cust
3016,Kent Ave & N 7 St,40.72036775,-73.96165073,1523.543131,1907476,1252,2019,cust
3041,Kingston Ave & Herkimer St,40.67890679,-73.94142771,5234.329268,858430,164,2019,cust
3042,Fulton St & Utica Ave,40.6794268,-73.9298911,21644.14085,4610202,213,2019,cust
3043,Lewis Ave & Decatur St,40.6814598,-73.934903,1907.556962,150697,79,2019,cust
3044,Albany Ave & Fulton St,40.6800105,-73.938475,65148.24615,4234636,65,2019,cust
3046,Marcus Garvey Blvd & Macon St,40.682601,-73.938037,1424.108434,118201,83,2019,cust
3047,Halsey St & Tompkins Ave,40.6823687,-73.944118,3700.8,425592,115,2019,cust
3048,Putnam Ave & Nostrand Ave,40.68402,-73.94977,10907.27143,763509,70,2019,cust
3049,Cambridge Pl & Gates Ave,40.68488,-73.96304,1025.278689,62542,61,2019,cust
3050,Putnam Ave & Throop Ave,40.6851532,-73.94111,8955.871287,904543,101,2019,cust
3052,Lewis Ave & Madison St,40.686312,-73.935775,15368.56604,2443602,159,2019,cust
3053,Marcy Ave & Lafayette Ave,40.6900815,-73.947915,6332.495413,690242,109,2019,cust
3054,Greene Ave & Throop Ave,40.6894932,-73.942061,1611.977273,141854,88,2019,cust
3055,Greene Ave & Nostrand Ave,40.6883337,-73.950916,3450.81746,434803,126,2019,cust
3056,Kosciuszko St & Nostrand Ave,40.69072549,-73.95133465,18546.9,1854690,100,2019,cust
3057,Kosciuszko St & Tompkins Ave,40.69128258,-73.9452416,16175.72727,1245531,77,2019,cust
3058,Lewis Ave & Kosciuszko St,40.69237074,-73.93705428,14478.54305,2186260,151,2019,cust
3059,Pulaski St & Marcus Garvey Blvd,40.6933982,-73.939877,57115.85075,3826762,67,2019,cust
3060,Willoughby Ave & Tompkins Ave,40.69425403,-73.94626915,1765.451613,218916,124,2019,cust
3061,Throop Ave & Myrtle Ave,40.69622937,-73.94371094,5536.741935,343278,62,2019,cust
3062,Myrtle Ave & Marcy Ave,40.69539817,-73.94954908,6826.621622,505170,74,2019,cust
3063,Nostrand Ave & Myrtle Ave,40.69527008,-73.95238108,2420.851852,196089,81,2019,cust
3064,Myrtle Ave & Lewis Ave,40.69681963,-73.93756926,2895.693487,755776,261,2019,cust
3065,Union Ave & Wallabout St,40.70029511,-73.95032283,3603.679612,371179,103,2019,cust
3066,Tompkins Ave & Hopkins St,40.69957608,-73.94708417,9459.464789,671622,71,2019,cust
3067,Broadway & Whipple St,40.7016657,-73.9437303,1230.122449,120552,98,2019,cust
3068,Humboldt St & Varet St,40.7031724,-73.940636,31061.49505,3137211,101,2019,cust
3069,Lorimer St & Broadway,40.70411791,-73.94818595,1426.666667,102720,72,2019,cust
3070,McKibbin St & Manhattan Ave,40.70510918,-73.94407279,2063.255814,177440,86,2019,cust
3071,Boerum St & Broadway,40.70538077,-73.94976519,1405.557692,146178,104,2019,cust
3072,Leonard St & Boerum St,40.70583339,-73.94644578,1537.543478,141454,92,2019,cust
3074,Montrose Ave & Bushwick Ave,40.70767788,-73.94016171,14163.88987,3215203,227,2019,cust
3075,Division Ave & Marcy Ave,40.70708701,-73.95796783,4212.916667,404440,96,2019,cust
3076,Scholes St & Manhattan Ave,40.70870368,-73.9448625,3791.204082,743076,196,2019,cust
3077,Stagg St & Union Ave,40.70877084,-73.95095259,8077.939394,1599432,198,2019,cust
3078,Broadway & Roebling St,40.70924826,-73.96063149,4960,1413600,285,2019,cust
3080,S 4 St & Rodney St,40.70934,-73.95608,2187.706897,507548,232,2019,cust
3081,Graham Ave & Grand St,40.711863,-73.944024,1550.647399,268262,173,2019,cust
3082,Hope St & Union Ave,40.71167351,-73.95141312,1933.047782,566383,293,2019,cust
3083,Bushwick Ave & Powers St,40.71247661,-73.94100005,1302.26875,208363,160,2019,cust
3085,Roebling St & N 4 St,40.71469,-73.95739,2166.974227,840786,388,2019,cust
3086,Graham Ave & Conselyea St,40.715143,-73.944507,3295.974576,777850,236,2019,cust
3087,Metropolitan Ave & Meeker Ave,40.71413311,-73.95234386,1574.562724,439303,279,2019,cust
3088,Union Ave & Jackson St,40.7160751,-73.952029,1206.089552,161616,134,2019,cust
3092,Berry St & N 8 St,40.7190095,-73.95852515,1790.418557,868353,485,2019,cust
3093,N 6 St & Bedford Ave,40.71745169,-73.95850939,1579.108397,1034316,655,2019,cust
3094,Graham Ave & Withers St,40.7169811,-73.94485918,1301.929293,128891,99,2019,cust
3095,Graham Ave & Herbert St,40.71929301,-73.94500379,5891.701493,394744,67,2019,cust
3096,Union Ave & N 12 St,40.71924,-73.95242,1543.868074,585126,379,2019,cust
3100,Nassau Ave & Newell St,40.72481256,-73.94752622,1298.434426,158409,122,2019,cust
3101,N 12 St & Bedford Ave,40.72079821,-73.95484712,1678.333333,860985,513,2019,cust
3102,Driggs Ave & Lorimer St,40.72179134,-73.9504154,1149.76,229952,200,2019,cust
3105,N 15 St & Wythe Ave,40.724055,-73.955736,1460.904762,214753,147,2019,cust
3106,Driggs Ave & N Henry St,40.72325,-73.94308,1544.203704,250161,162,2019,cust
3107,Bedford Ave & Nassau Ave,40.72311651,-73.95212324,1759.398601,754782,429,2019,cust
3108,Nassau Ave & Russell St,40.72557,-73.94434,997.8497653,212542,213,2019,cust
3109,Banker St & Meserole Ave,40.72606,-73.95621,1502.774011,265991,177,2019,cust
