start station id,start station name,start station latitude,start station longitude,start duration mean,start duration sum,start duration count,start year,start type
403,E 2 St & 2 Ave,40.72502876,-73.99069656,1265.300537,707303,559,2019,cust
405,Washington St & Gansevoort St,40.739323,-74.008119,1807.286313,3882051,2148,2019,cust
406,Hicks St & Montague St,40.69512845,-73.99595065,1590.641667,572631,360,2019,cust
407,Henry St & Poplar St,40.700469,-73.991454,2600.272727,457648,176,2019,cust
408,Market St & Cherry St,40.71076228,-73.99400398,1569.460674,419046,267,2019,cust
410,Suffolk St & Stanton St,40.72066442,-73.98517977,1168.888393,523662,448,2019,cust
411,E 6 St & Avenue D,40.72228087,-73.97668709,2226.397959,654561,294,2019,cust
412,Forsyth St & Canal St,40.7158155,-73.99422366,1546.773585,1311664,848,2019,cust
414,Pearl St & Anchorage Pl,40.70281858,-73.98765762,1808.872464,1248122,690,2019,cust
415,Pearl St & Hanover Square,40.7047177,-74.00926027,3530.027607,1150789,326,2019,cust
416,Cumberland St & Lafayette Ave,40.68753406,-73.97265183,4915.296053,747125,152,2019,cust
417,Barclay St & Church St,40.71291224,-74.01020234,1593.548632,1048555,658,2019,cust
418,Front St & Gold St,40.70224,-73.982578,1515.5,400092,264,2019,cust
419,Carlton Ave & Park Ave,40.69580705,-73.97355569,1002.846154,78222,78,2019,cust
420,Clermont Ave & Lafayette Ave,40.68764484,-73.96968902,1487.961905,156236,105,2019,cust
421,Clermont Ave & Park Ave,40.69573398,-73.97129668,1122.918367,55023,49,2019,cust
422,W 59 St & 10 Ave,40.770513,-73.988038,1701.479339,617637,363,2019,cust
423,W 54 St & 9 Ave,40.76584941,-73.98690506,1393.099099,618536,444,2019,cust
426,West St & Chambers St,40.71754834,-74.01322069,2007.86744,5710375,2844,2019,cust
427,Bus Slip & State St,40.701907,-74.013942,2112.203276,2836689,1343,2019,cust
432,E 7 St & Avenue A,40.72621788,-73.98379855,2873.218094,1778522,619,2019,cust
435,W 21 St & 6 Ave,40.74173969,-73.99415556,1318.796388,803147,609,2019,cust
436,Hancock St & Bedford Ave,40.68216564,-73.95399026,34543.1745,5146933,149,2019,cust
437,Macon St & Nostrand Ave,40.68098339,-73.95004798,3519.191358,570109,162,2019,cust
438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,1941.191756,1083185,558,2019,cust
439,E 4 St & 2 Ave,40.7262807,-73.98978041,1260.879808,786789,624,2019,cust
440,E 45 St & 3 Ave,40.75255434,-73.97282625,1328.068657,444903,335,2019,cust
441,E 52 St & 2 Ave,40.756014,-73.967416,1356.281553,558788,412,2019,cust
442,W 27 St & 7 Ave,40.746647,-73.993915,1530.696864,878620,574,2019,cust
443,Bedford Ave & S 9 St,40.70853074,-73.96408963,1317.283422,246332,187,2019,cust
445,E 10 St & Avenue A,40.72740794,-73.98142006,1446.912237,1170552,809,2019,cust
446,W 24 St & 7 Ave,40.74487634,-73.99529885,1486.253546,838247,564,2019,cust
447,8 Ave & W 52 St,40.76370739,-73.9851615,1442.5358,1208845,838,2019,cust
448,W 37 St & 10 Ave,40.75660359,-73.9979009,2001.550542,1108859,554,2019,cust
450,W 49 St & 8 Ave,40.76227205,-73.98788205,1878.692473,873592,465,2019,cust
453,W 22 St & 8 Ave,40.74475148,-73.99915362,1642.122034,968852,590,2019,cust
454,E 51 St & 1 Ave,40.75455731,-73.96592976,1817.975155,585388,322,2019,cust
455,1 Ave & E 44 St,40.75001986,-73.96905301,1643.04175,826450,503,2019,cust
456,E 53 St & Madison Ave,40.7597108,-73.97402311,1681.286604,539693,321,2019,cust
458,11 Ave & W 27 St,40.751396,-74.005226,1502.769613,1513289,1007,2019,cust
459,W 20 St & 11 Ave,40.746745,-74.007756,1525.497032,2826746,1853,2019,cust
460,S 4 St & Wythe Ave,40.71285887,-73.96590294,3474.637385,3401670,979,2019,cust
461,E 20 St & 2 Ave,40.73587678,-73.98205027,1572.777778,636975,405,2019,cust
462,W 22 St & 10 Ave,40.74691959,-74.00451887,1920.021615,1687699,879,2019,cust
465,Broadway & W 41 St,40.75513557,-73.98658032,1471.921053,1230526,836,2019,cust
466,W 25 St & 6 Ave,40.74395411,-73.99144871,1932.786571,805972,417,2019,cust
467,Dean St & 4 Ave,40.68312489,-73.97895137,1054.555556,208802,198,2019,cust
468,Broadway & W 56 St,40.7652654,-73.98192338,2135.52551,837126,392,2019,cust
469,Broadway & W 53 St,40.76344058,-73.98268129,1566.231388,778417,497,2019,cust
470,W 20 St & 8 Ave,40.74345335,-74.00004031,1434.549505,869337,606,2019,cust
471,Grand St & Havemeyer St,40.71286844,-73.95698119,1454.177546,556950,383,2019,cust
472,E 32 St & Park Ave,40.7457121,-73.98194829,1347.988604,473144,351,2019,cust
473,Rivington St & Chrystie St,40.72110063,-73.9919254,1652.170079,1049128,635,2019,cust
474,5 Ave & E 29 St,40.7451677,-73.98683077,1341.801688,954021,711,2019,cust
476,E 31 St & 3 Ave,40.74394314,-73.97966069,1402.733198,688742,491,2019,cust
477,W 41 St & 8 Ave,40.75640548,-73.9900262,1964.924242,1556220,792,2019,cust
478,11 Ave & W 41 St,40.76030096,-73.99884222,1569.746959,1290332,822,2019,cust
479,9 Ave & W 45 St,40.76019252,-73.9912551,1347.753662,1012163,751,2019,cust
480,W 53 St & 10 Ave,40.76669671,-73.99061728,1867.726563,717207,384,2019,cust
481,S 3 St & Bedford Ave,40.71260486,-73.96264403,1365.341198,752303,551,2019,cust
482,W 15 St & 7 Ave,40.73935542,-73.99931783,1547.854985,512340,331,2019,cust
483,E 12 St & 3 Ave,40.73223272,-73.98889957,1293.384615,874328,676,2019,cust
484,W 44 St & 5 Ave,40.75500254,-73.98014437,1357.617849,593279,437,2019,cust
485,W 37 St & 5 Ave,40.75038009,-73.98338988,1342.505112,656485,489,2019,cust
486,Broadway & W 29 St,40.7462009,-73.98855723,1338.084924,1402313,1048,2019,cust
487,E 20 St & FDR Drive,40.73314259,-73.97573881,1399.609231,454873,325,2019,cust
490,8 Ave & W 33 St,40.751551,-73.993934,1667.602763,1931084,1158,2019,cust
491,E 24 St & Park Ave S,40.74096374,-73.98602213,1356.966071,759901,560,2019,cust
492,W 33 St & 7 Ave,40.75019995,-73.99093085,1478.537106,1593863,1078,2019,cust
493,W 45 St & 6 Ave,40.7568001,-73.98291153,1429.810345,746361,522,2019,cust
494,W 26 St & 8 Ave,40.74734825,-73.99723551,1537.487138,956317,622,2019,cust
495,W 47 St & 10 Ave,40.76269882,-73.99301222,1615.412888,676858,419,2019,cust
496,E 16 St & 5 Ave,40.73726186,-73.99238967,1214.298354,590149,486,2019,cust
497,E 17 St & Broadway,40.73704984,-73.99009296,1561.777883,1652361,1058,2019,cust
498,Broadway & W 32 St,40.74854862,-73.98808416,2203.768595,266656,121,2019,cust
499,Broadway & W 60 St,40.76915505,-73.98191841,2102.94549,5362511,2550,2019,cust
500,Broadway & W 51 St,40.76228826,-73.98336183,1763.980803,1010761,573,2019,cust
501,FDR Drive & E 35 St,40.744219,-73.97121214,1498.161829,1703410,1137,2019,cust
502,Henry St & Grand St,40.714215,-73.981346,1283.352941,218170,170,2019,cust
503,E 20 St & Park Ave,40.73827428,-73.98751968,1208.46472,496679,411,2019,cust
504,1 Ave & E 16 St,40.73221853,-73.98165557,2479.059813,1326297,535,2019,cust
505,6 Ave & W 33 St,40.74901271,-73.98848395,1554.792,194349,125,2019,cust
507,E 25 St & 2 Ave,40.73912601,-73.97973776,1311.454965,567860,433,2019,cust
508,W 46 St & 11 Ave,40.76341379,-73.99667444,1588.647205,1278861,805,2019,cust
513,W 56 St & 10 Ave,40.768254,-73.988639,1732.643678,602960,348,2019,cust
514,12 Ave & W 40 St,40.76087502,-74.00277668,1598.786543,5512616,3448,2019,cust
515,W 43 St & 10 Ave,40.76009437,-73.99461843,3004.926407,1388276,462,2019,cust
516,E 47 St & 1 Ave,40.75206862,-73.96784384,3220.0837,730959,227,2019,cust
517,Pershing Square South,40.751581,-73.97791,1669.088452,679319,407,2019,cust
518,E 39 St & 2 Ave,40.74780373,-73.9734419,1309.180328,718740,549,2019,cust
519,Pershing Square North,40.751873,-73.977706,1558.54538,1906101,1223,2019,cust
520,W 52 St & 5 Ave,40.75992262,-73.97648516,1772.16812,1423051,803,2019,cust
522,E 51 St & Lexington Ave,40.75714758,-73.97207836,1502.086455,521224,347,2019,cust
523,W 38 St & 8 Ave,40.75466591,-73.99138152,1560.86285,1172208,751,2019,cust
524,W 43 St & 6 Ave,40.75527307,-73.98316936,1340.52883,813701,607,2019,cust
525,W 34 St & 11 Ave,40.75594159,-74.0021163,1749.50229,4583696,2620,2019,cust
526,E 33 St & 5 Ave,40.74765947,-73.98490707,3174.498054,3263384,1028,2019,cust
528,2 Ave & E 31 St,40.74290902,-73.97706058,1328.041818,730423,550,2019,cust
529,W 42 St & 8 Ave,40.7575699,-73.99098507,2653.83829,1427765,538,2019,cust
530,11 Ave & W 59 St,40.77149671,-73.99046034,1616.723951,1194759,739,2019,cust
531,Forsyth St & Broome St,40.71893904,-73.99266288,1656.092784,963846,582,2019,cust
532,S 5 Pl & S 5 St,40.710451,-73.960876,2446.597918,3760421,1537,2019,cust
533,Broadway & W 38 St,40.75299641,-73.98721619,1377.733598,693000,503,2019,cust
534,Water - Whitehall Plaza,40.70255065,-74.0127234,2098.370821,690364,329,2019,cust
536,1 Ave & E 30 St,40.74144387,-73.97536082,1664.24055,484294,291,2019,cust
539,Metropolitan Ave & Bedford Ave,40.71534825,-73.96024116,1729.171137,1353941,783,2019,cust
540,Lexington Ave & E 29 St,40.74311555,-73.98215353,1222.086826,408177,334,2019,cust
545,E 23 St & 1 Ave,40.736502,-73.97809472,1388.489744,541511,390,2019,cust
546,E 30 St & Park Ave S,40.74444921,-73.98303529,1134.750663,427801,377,2019,cust
2000,Front St & Washington St,40.70255088,-73.98940236,3654.954955,3651300,999,2019,cust
2002,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,1542.045812,1178123,764,2019,cust
2003,1 Ave & E 18 St,40.73381219,-73.98054421,1384.033557,618663,447,2019,cust
2005,Railroad Ave & Kay Ave,40.70531194,-73.97100056,1924.272727,42334,22,2019,cust
2006,Central Park S & 6 Ave,40.76590936,-73.97634151,2123.290323,9412546,4433,2019,cust
2008,Little West St & 1 Pl,40.70569254,-74.01677685,1816.58523,3591389,1977,2019,cust
2009,Catherine St & Monroe St,40.71117444,-73.99682619,1762.26,440565,250,2019,cust
2012,E 27 St & 1 Ave,40.739445,-73.976806,1591.939394,420272,264,2019,cust
2017,E 43 St & 2 Ave,40.75022392,-73.97121414,1936.518367,474447,245,2019,cust
2021,W 45 St & 8 Ave,40.75929124,-73.98859651,1457.17047,1085592,745,2019,cust
2022,E 60 St & York Ave,40.759107,-73.959223,2400.792208,554583,231,2019,cust
2023,E 55 St & Lexington Ave,40.75968085,-73.97031366,1494.153846,291360,195,2019,cust
3002,South End Ave & Liberty St,40.711512,-74.015756,1834.078607,4106502,2239,2019,cust
3016,Kent Ave & N 7 St,40.72036775,-73.96165073,1843.652516,2345126,1272,2019,cust
3041,Kingston Ave & Herkimer St,40.67890679,-73.94142771,25280.00676,3741441,148,2019,cust
3042,Fulton St & Utica Ave,40.6794268,-73.9298911,44749.43503,7920650,177,2019,cust
3043,Lewis Ave & Decatur St,40.6814598,-73.934903,6253.186047,537774,86,2019,cust
3044,Albany Ave & Fulton St,40.6800105,-73.938475,90654.16867,7524296,83,2019,cust
3046,Marcus Garvey Blvd & Macon St,40.682601,-73.938037,10272.31522,945053,92,2019,cust
3047,Halsey St & Tompkins Ave,40.6823687,-73.944118,20551.15323,2548343,124,2019,cust
3048,Putnam Ave & Nostrand Ave,40.68402,-73.94977,34091.2875,2727303,80,2019,cust
3049,Cambridge Pl & Gates Ave,40.68488,-73.96304,1188.195652,54657,46,2019,cust
3050,Putnam Ave & Throop Ave,40.6851532,-73.94111,12424.33333,1080917,87,2019,cust
3052,Lewis Ave & Madison St,40.686312,-73.935775,1999.054054,295860,148,2019,cust
3053,Marcy Ave & Lafayette Ave,40.6900815,-73.947915,3453.340426,324614,94,2019,cust
3054,Greene Ave & Throop Ave,40.6894932,-73.942061,1760.597701,153172,87,2019,cust
3055,Greene Ave & Nostrand Ave,40.6883337,-73.950916,2174.597222,313142,144,2019,cust
3056,Kosciuszko St & Nostrand Ave,40.69072549,-73.95133465,9190.732143,1029362,112,2019,cust
3057,Kosciuszko St & Tompkins Ave,40.69128258,-73.9452416,5976.207921,603597,101,2019,cust
3058,Lewis Ave & Kosciuszko St,40.69237074,-73.93705428,4042.455556,727642,180,2019,cust
3059,Pulaski St & Marcus Garvey Blvd,40.6933982,-73.939877,2843.792683,233191,82,2019,cust
3060,Willoughby Ave & Tompkins Ave,40.69425403,-73.94626915,2018.638655,240218,119,2019,cust
3061,Throop Ave & Myrtle Ave,40.69622937,-73.94371094,1435.708333,68914,48,2019,cust
3062,Myrtle Ave & Marcy Ave,40.69539817,-73.94954908,19742.73636,2171701,110,2019,cust
3063,Nostrand Ave & Myrtle Ave,40.69527008,-73.95238108,15743.05814,1353903,86,2019,cust
3064,Myrtle Ave & Lewis Ave,40.69681963,-73.93756926,1424.155738,347494,244,2019,cust
3065,Union Ave & Wallabout St,40.70029511,-73.95032283,1218.333333,116960,96,2019,cust
3066,Tompkins Ave & Hopkins St,40.69957608,-73.94708417,29582.78205,2307457,78,2019,cust
3067,Broadway & Whipple St,40.7016657,-73.9437303,1286.283019,136346,106,2019,cust
3068,Humboldt St & Varet St,40.7031724,-73.940636,2044.472727,224892,110,2019,cust
3069,Lorimer St & Broadway,40.70411791,-73.94818595,1551.695238,162928,105,2019,cust
3070,McKibbin St & Manhattan Ave,40.70510918,-73.94407279,2361.038961,181800,77,2019,cust
3071,Boerum St & Broadway,40.70538077,-73.94976519,1737.825688,189423,109,2019,cust
3072,Leonard St & Boerum St,40.70583339,-73.94644578,1798.65,179865,100,2019,cust
3074,Montrose Ave & Bushwick Ave,40.70767788,-73.94016171,1416.93617,332980,235,2019,cust
3075,Division Ave & Marcy Ave,40.70708701,-73.95796783,21137.29545,1860082,88,2019,cust
3076,Scholes St & Manhattan Ave,40.70870368,-73.9448625,7664.248649,1417886,185,2019,cust
3077,Stagg St & Union Ave,40.70877084,-73.95095259,2704.104545,594903,220,2019,cust
3078,Broadway & Roebling St,40.70924826,-73.96063149,2238.212821,872903,390,2019,cust
3080,S 4 St & Rodney St,40.70934,-73.95608,7202.268868,1526881,212,2019,cust
3081,Graham Ave & Grand St,40.711863,-73.944024,1583.319797,311914,197,2019,cust
3082,Hope St & Union Ave,40.71167351,-73.95141312,1404.909677,435522,310,2019,cust
3083,Bushwick Ave & Powers St,40.71247661,-73.94100005,1189.19375,190271,160,2019,cust
3085,Roebling St & N 4 St,40.71469,-73.95739,1369.250627,546331,399,2019,cust
3086,Graham Ave & Conselyea St,40.715143,-73.944507,4676.478049,958678,205,2019,cust
3087,Metropolitan Ave & Meeker Ave,40.71413311,-73.95234386,4813.368421,1005994,209,2019,cust
3088,Union Ave & Jackson St,40.7160751,-73.952029,2998.405405,554705,185,2019,cust
3092,Berry St & N 8 St,40.7190095,-73.95852515,2725.607059,1158383,425,2019,cust
3093,N 6 St & Bedford Ave,40.71745169,-73.95850939,2878.06006,1916788,666,2019,cust
3094,Graham Ave & Withers St,40.7169811,-73.94485918,1670.120968,207095,124,2019,cust
3095,Graham Ave & Herbert St,40.71929301,-73.94500379,920.04,69003,75,2019,cust
3096,Union Ave & N 12 St,40.71924,-73.95242,1724.939698,686526,398,2019,cust
3100,Nassau Ave & Newell St,40.72481256,-73.94752622,1474.241379,213765,145,2019,cust
3101,N 12 St & Bedford Ave,40.72079821,-73.95484712,1578.724346,784626,497,2019,cust
3102,Driggs Ave & Lorimer St,40.72179134,-73.9504154,1146.2,212047,185,2019,cust
3105,N 15 St & Wythe Ave,40.724055,-73.955736,1866.300654,285544,153,2019,cust
3106,Driggs Ave & N Henry St,40.72325,-73.94308,1081.921951,221794,205,2019,cust
3107,Bedford Ave & Nassau Ave,40.72311651,-73.95212324,1806.617063,910535,504,2019,cust
3108,Nassau Ave & Russell St,40.72557,-73.94434,1047.143478,240843,230,2019,cust
3109,Banker St & Meserole Ave,40.72606,-73.95621,1561.020134,232592,149,2019,cust
3110,Meserole Ave & Manhattan Ave,40.72708584,-73.95299117,1398.400794,352397,252,2019,cust
3112,Milton St & Franklin St,40.72906,-73.95779,1966.925278,1237196,629,2019,cust
3113,Greenpoint Ave & Manhattan Ave,40.73026,-73.95394,1338.247706,145869,109,2019,cust
3115,India St & Manhattan Ave,40.73232194,-73.9550858,1426.146429,399321,280,2019,cust
3116,Huron St & Franklin St,40.73266,-73.95826,1368.439597,407795,298,2019,cust
3117,Franklin St & Dupont St,40.73564,-73.95866,1206.90991,267934,222,2019,cust
3118,McGuinness Blvd & Eagle St,40.73555,-73.95284,1509.090116,519127,344,2019,cust
3119,Vernon Blvd & 50 Ave,40.74232744,-73.95411749,1401.991837,343488,245,2019,cust
3121,Jackson Ave & 46 Rd,40.74524768,-73.94733276,1486.925926,160588,108,2019,cust
3122,48 Ave & 5 St,40.74436329,-73.95587325,1716.034483,149295,87,2019,cust
3123,31 St & Thomson Ave,40.74469738,-73.93540375,1907,143025,75,2019,cust
3124,46 Ave & 5 St,40.74731,-73.95451,1214.088,303522,250,2019,cust
3125,45 Rd & 11 St,40.74708586,-73.94977234,1254.345133,141741,113,2019,cust
3126,44 Dr & Jackson Ave,40.74718234,-73.9432635,1274.601626,313552,246,2019,cust
3127,9 St & 44 Rd,40.74966,-73.9521,2565.75,472098,184,2019,cust
3128,21 St & 43 Ave,40.75052534,-73.94594845,1212.491228,69112,57,2019,cust
3129,Queens Plaza North & Crescent St,40.75110165,-73.94073717,1747.469274,938391,537,2019,cust
3130,21 St & Queens Plaza North,40.75325964,-73.94335788,1701.918367,250182,147,2019,cust
3131,E 68 St & 3 Ave,40.7671284,-73.96224618,1106.979592,108484,98,2019,cust
3132,E 59 St & Madison Ave,40.76350532,-73.97109243,1822.831025,658042,361,2019,cust
3134,3 Ave & E 62 St,40.76312584,-73.96526895,1523.717391,350455,230,2019,cust
3135,E 75 St & 3 Ave,40.77112927,-73.95772297,1690.838983,199519,118,2019,cust
3136,5 Ave & E 63 St,40.766368,-73.971518,2098.36931,2857979,1362,2019,cust
3137,5 Ave & E 73 St,40.77282817,-73.96685276,1866.394416,6284150,3367,2019,cust
3139,E 72 St & Park Ave,40.77118288,-73.96409422,4147.927536,1144828,276,2019,cust
3140,1 Ave & E 78 St,40.77140426,-73.9535166,1552.642012,524793,338,2019,cust
3141,1 Ave & E 68 St,40.76500525,-73.95818491,3807.943844,1763078,463,2019,cust
3142,1 Ave & E 62 St,40.7612274,-73.96094022,1450.826613,719610,496,2019,cust
3143,5 Ave & E 78 St,40.77632142,-73.96427393,2763.756051,5823234,2107,2019,cust
3144,E 81 St & Park Ave,40.77677702,-73.9590097,1634.171429,171588,105,2019,cust
3145,E 84 St & Park Ave,40.77862688,-73.95772073,1681.776256,368309,219,2019,cust
3146,E 81 St & 3 Ave,40.77573034,-73.9567526,1451.623188,200324,138,2019,cust
3148,E 84 St & 1 Ave,40.77565541,-73.95068615,1509.989583,289918,192,2019,cust
3150,E 85 St & York Ave,40.77536905,-73.94803392,1599.193878,156721,98,2019,cust
3151,E 81 St & York Ave,40.7728384,-73.94989233,1581.142857,143884,91,2019,cust
3152,3 Ave & E 71 St,40.76873687,-73.96119945,1661.220779,127914,77,2019,cust
3154,E 77 St & 3 Ave,40.77314236,-73.95856158,1592.8625,254858,160,2019,cust
3155,Lexington Ave & E 63 St,40.76440023,-73.96648977,1644.64898,402939,245,2019,cust
3156,E 72 St & York Ave,40.76663814,-73.95348296,1476.253788,389731,264,2019,cust
3157,East End Ave & E 86 St,40.77518615,-73.94446054,1796.702128,337780,188,2019,cust
3158,W 63 St & Broadway,40.77163851,-73.98261428,1564.707899,1049919,671,2019,cust
3159,W 67 St & Broadway,40.77492513,-73.98266566,1692,529596,313,2019,cust
3160,Central Park West & W 76 St,40.77896784,-73.97374737,2054.0218,3674645,1789,2019,cust
3161,W 76 St & Columbus Ave,40.78018397,-73.97728533,7189.044369,2106390,293,2019,cust
3162,W 78 St & Broadway,40.78339981,-73.98093133,1662.702703,430640,259,2019,cust
3163,Central Park West & W 68 St,40.7734066,-73.97782542,1799.608653,3701795,2057,2019,cust
3164,Columbus Ave & W 72 St,40.7770575,-73.97898475,1652.543379,1085721,657,2019,cust
3165,Central Park West & W 72 St,40.77579377,-73.97620574,1773.052738,5244690,2958,2019,cust
3166,Riverside Dr & W 72 St,40.78057799,-73.98562431,1907.020492,1395939,732,2019,cust
3167,Amsterdam Ave & W 73 St,40.77966809,-73.98093045,1493.034483,562874,377,2019,cust
3168,Central Park West & W 85 St,40.78472675,-73.96961715,1811.040563,3214597,1775,2019,cust
3169,Riverside Dr & W 82 St,40.78720869,-73.98128127,2474.125683,905530,366,2019,cust
3170,W 84 St & Columbus Ave,40.78499979,-73.97283406,1450.814672,375761,259,2019,cust
3171,Amsterdam Ave & W 82 St,40.78524672,-73.97667321,1757.184211,467411,266,2019,cust
3172,W 74 St & Columbus Ave,40.7785669,-73.97754961,1531.356383,287895,188,2019,cust
3173,Riverside Blvd & W 67 St,40.77750703,-73.98888588,1808.544653,1640350,907,2019,cust
3175,W 70 St & Amsterdam Ave,40.77748046,-73.98288594,1572.783217,449816,286,2019,cust
3177,W 84 St & Broadway,40.7867947,-73.977112,1809.045307,558995,309,2019,cust
3178,Riverside Dr & W 78 St,40.78414472,-73.98362492,2558.334066,1164042,455,2019,cust
3179,Park Ave & Marcus Garvey Blvd,40.698617,-73.941342,28049.51852,3029348,108,2019,cust
3182,Yankee Ferry Terminal,40.686931,-74.016966,3349.018692,3225105,963,2019,cust
3221,47 Ave & 31 St,40.743,-73.93561,1794.256757,132775,74,2019,cust
3223,E 55 St & 3 Ave,40.75899656,-73.96865398,1480.513158,337557,228,2019,cust
3226,W 82 St & Central Park West,40.78275,-73.97137,2014.432577,1508810,749,2019,cust
3231,E 67 St & Park Ave,40.7678008,-73.96592081,1757.627451,179278,102,2019,cust
3232,Bond St & Fulton St,40.68962189,-73.98304269,1637.170659,546815,334,2019,cust
3233,E 48 St & 5 Ave,40.75724568,-73.97805914,1326.082011,1002518,756,2019,cust
3235,E 41 St & Madison Ave,40.75216528,-73.97992194,1733.93586,594740,343,2019,cust
3236,W 42 St & Dyer Ave,40.75898481,-73.99379969,1674.185714,703158,420,2019,cust
3241,Monroe St & Tompkins Ave,40.686203,-73.944694,15340.5,1626093,106,2019,cust
3242,Schermerhorn St & Court St,40.69102926,-73.99183363,1786.671053,271574,152,2019,cust
3243,E 58 St & 1 Ave (NE Corner),40.75892386,-73.96226227,1213.22963,163786,135,2019,cust
3244,University Pl & E 8 St,40.73143724,-73.99490342,1689.932546,1002130,593,2019,cust
3249,Verona Pl & Fulton St,40.68035608,-73.9476791,16169.29293,1600760,99,2019,cust
3254,Soissons Landing,40.69231661,-74.01486576,2328.897706,2436027,1046,2019,cust
3255,8 Ave & W 31 St,40.75058535,-73.99468482,1702.84933,1525753,896,2019,cust
3256,Pier 40 - Hudson River Park,40.72771408,-74.01129574,1550.986531,4721203,3044,2019,cust
3258,W 27 St & 10 Ave,40.75018156,-74.00218427,1617.448829,1311751,811,2019,cust
3259,9 Ave & W 28 St,40.74937024,-73.99923384,1271.245378,756391,595,2019,cust
3260,Mercer St & Bleecker St,40.72706363,-73.99662137,1554.380178,1050761,676,2019,cust
3263,Cooper Square & Astor Pl,40.72951496,-73.9907527,2147.688478,1509825,703,2019,cust
3282,5 Ave & E 88 St,40.78307,-73.95939,1900.35622,7057923,3714,2019,cust
3283,W 89 St & Columbus Ave,40.7882213,-73.97041561,1803.322097,481487,267,2019,cust
3284,E 88 St & Park Ave,40.7814107,-73.95595908,1786.470968,276903,155,2019,cust
3285,W 87 St & Amsterdam Ave,40.78839,-73.9747,2506.994595,463794,185,2019,cust
3286,E 89 St & 3 Ave,40.7806284,-73.9521667,1433.954082,281055,196,2019,cust
3288,E 88 St & 1 Ave,40.778301,-73.9488134,1405.324022,251553,179,2019,cust
3289,W 90 St & Amsterdam Ave,40.79017948,-73.97288918,1515.036036,168169,111,2019,cust
3290,E 89 St & York Ave,40.7779453,-73.946041,1573.090278,226525,144,2019,cust
3292,5 Ave & E 93 St,40.7857851,-73.957481,2043.680288,1700342,832,2019,cust
3293,W 92 St & Broadway,40.7921,-73.9739,1829.169118,248767,136,2019,cust
3294,E 91 St & Park Ave,40.7835016,-73.955327,1560.128571,218418,140,2019,cust
3295,Central Park W & W 96 St,40.79127,-73.964839,1730.947251,2329855,1346,2019,cust
3296,E 93 St & 2 Ave,40.78245418,-73.94891962,1528.045455,168085,110,2019,cust
3297,6 St & 7 Ave,40.6686627,-73.97988067,1375.69697,90796,66,2019,cust
3298,Warren St & Court St,40.686371,-73.99383324,2465.147059,251445,102,2019,cust
3299,E 98 St & Park Ave,40.78813,-73.95206,1294.830189,68626,53,2019,cust
3300,Prospect Park West & 8 St,40.66514682,-73.97637606,1875.062069,543768,290,2019,cust
3301,Columbus Ave & W 95 St,40.7919557,-73.968087,1712.369811,453778,265,2019,cust
3302,Columbus Ave & W 103 St,40.7969347,-73.96434123,2073.043478,47680,23,2019,cust
3303,Butler St & Court St,40.6849894,-73.99440329,1271.519481,97907,77,2019,cust
3304,6 Ave & 9 St,40.668127,-73.98377641,2279.506667,170963,75,2019,cust
3305,E 91 St & 2 Ave,40.7811223,-73.94965589,1656.210526,346148,209,2019,cust
3306,10 St & 7 Ave,40.6662078,-73.98199886,9768.75,937800,96,2019,cust
3307,West End Ave & W 94 St,40.7941654,-73.974124,2085.432331,554725,266,2019,cust
3308,Kane St & Clinton St,40.6861758,-73.99645295,1503.472727,165382,110,2019,cust
3309,E 97 St & 3 Ave,40.7859201,-73.94860294,1494.861538,97166,65,2019,cust
3310,14 St & 7 Ave,40.663779,-73.98396846,1692.37415,248779,147,2019,cust
3311,Columbia St & Kane St,40.68763155,-74.0016256,1696.21547,307015,181,2019,cust
3312,1 Ave & E 94 St,40.7817212,-73.94594,6528.055556,940040,144,2019,cust
3313,6 Ave & 12 St,40.6663181,-73.9854617,1515.027397,110597,73,2019,cust
3314,W 95 St & Broadway,40.7937704,-73.971888,1849.373134,495632,268,2019,cust
3315,Henry St & Degraw St,40.6847514,-73.99917254,1181.037383,126371,107,2019,cust
3317,10 St & 5 Ave,40.6686273,-73.98700053,1205.236559,112087,93,2019,cust
3318,2 Ave & E 96 St,40.7839636,-73.9471673,1749.13198,344579,197,2019,cust
3319,14 St & 5 Ave,40.666287,-73.98895053,1512.23741,210201,139,2019,cust
3320,Central Park West & W 100 St,40.79406661,-73.96286845,1719.539138,1955116,1137,2019,cust
3321,Clinton St & Union St,40.6831164,-73.99785267,1884.77381,158321,84,2019,cust
3322,12 St & 4 Ave,40.668603,-73.9904394,4131.016129,256123,62,2019,cust
3323,W 106 St & Central Park West,40.7981856,-73.9605909,2074.116844,1366843,659,2019,cust
3324,3 Ave & 14 St,40.6685455,-73.99333264,1273.963855,105739,83,2019,cust
3326,Clinton St & Centre St,40.67434,-74.00194698,1011.405405,37422,37,2019,cust
3327,3 Ave & E 100 St,40.7877214,-73.94728331,1533.413793,88938,58,2019,cust
3328,W 100 St & Manhattan Ave,40.795,-73.9645,1759.401914,367715,209,2019,cust
3329,Degraw St & Smith St,40.6829151,-73.99318208,1862.547297,275657,148,2019,cust
3330,Henry St & Bay St,40.6725058,-74.00494695,1438.916667,51801,36,2019,cust
3331,Riverside Dr & W 104 St,40.8013434,-73.97114574,2273.768116,627560,276,2019,cust
